Workspace_ID,Project_Type,Workspace_Region,Opportunity_ID
34567885,Billable,APAC,0062J00000qF2x4QAC
34576115,Billable,EMEA,0062J00000qF12hQAC
34577525,Billable,N/A,N/A
34577935,Billable,APAC,0062J00000qF3JDQA0
34578325,Billable,APAC,0062J00000qF3KQQA0
34578335,Billable,APAC,0062J00000qF2oHQAS
34578475,Billable,APAC,0062J00000qF3KkQAK
34578525,Billable,APAC,0062J00000qF3KfQAK
34579635,Billable,APAC,0062J00000qF3NoQAK
34581045,Billable,EMEA,0062J00000qF2zoQAC
34581315,Billable,N/A,N/A
34582965,Billable,EMEA,0062J00000qF3g0QAC
34584815,Billable,North America,0062J00000qF26nQAC
34591745,Billable,North America,0062J00000qF3vMQAS
34595535,Billable,APAC,0062J00000nM61uQAC
34596695,Billable,APAC,0062J00000qEIL7QAO
34597545,Billable,APAC,0062J00000qErpxQAC
34605635,Billable,EMEA,0062J00000qEz4pQAC
34606865,Billable,EMEA,0062J00000qF3d3QAC
34607145,Billable,North America,0062J00000qF4qHQAS
34608335,Billable,North America,0062J00000qPbnTQAS
34609025,Billable,North America,0062J00000qEYTGQA4
34614735,Billable,North America,0062J00000qEum3QAC
34615045,Billable,APAC,0062J00000nspQIQAY
34621125,Discretionary,N/A,N/A
34621425,Discretionary,N/A,N/A
34625525,Billable,EMEA,0062J00000qF68KQAS
34625715,Billable,EMEA,0062J00000qF68LQAS
34626145,Billable,EMEA,0062J00000qF1t5QAC
34627105,Billable,EMEA,0062J00000qEjcVQAS
34628725,Billable,EMEA,0062J00000qEbJrQAK
34629395,Billable,North America,0062J00000qF1BSQA0
34631975,Billable,North America,0062J00000qF0BXQA0
34633365,Billable,North America,0062J00000qEvErQAK
34637155,Billable,North America,0062J00000qF5WaQAK
34638545,Billable,North America,0062J00000qEyH7QAK
34638995,Billable,APAC,0062J00000qF5w9QAC
34640605,Billable,North America,0062J00000qEf9pQAC
34641545,Billable,North America,0062J00000qEoJXQA0
34645065,Billable,APAC,0062J00000qF7VXQA0
34645485,Billable,APAC,0062J00000qF83HQAS
34645615,Billable,APAC,0062J00000qEjI6QAK
34647795,Billable,EMEA,0062J00000qPuoVQAS
34648995,Billable,North America,0062J00000qF8MtQAK
34653875,Billable,North America,0062J00000qF8YGQA0
34654095,Billable,North America,0062J00000qG506QAC
34655655,Billable,North America,0062J00000qEzlAQAS
34658765,Billable,North America,0062J00000qF88RQAS
34659475,Billable,North America,0062J00000qERH2QAO
34662795,Billable,North America,0062J00000qEsDuQAK
34663315,Billable,North America,0062J00000qGJhKQAW
34663615,Billable,North America,0062J00000qQDnqQAG
34664755,Billable,North America,0062J00000qF9gvQAC
34665285,Billable,APAC,0062J00000qF9cZQAS
34665985,Billable,North America,0062J00000qQ8X1QAK
34666975,Billable,APAC,0062J00000qF7bfQAC
34668195,Billable,APAC,0062J00000qF3a9QAC
34670615,Billable,APAC,0062J00000qF0BmQAK
34671145,Billable,EMEA,0062J00000qF16ZQAS
34674665,Billable,North America,0062J00000qEXOtQAO
34675505,Billable,North America,0062J00000qF5kIQAS
34676365,Billable,North America,0062J00000qFAGNQA4
34678665,Billable,North America,0062J00000qPuYwQAK
34679505,Billable,North America,0062J00000qEHneQAG
34680075,Billable,North America,0062J00000qF4gMQAS
34682115,Discretionary,N/A,N/A
34682815,Billable,North America,0062J00000oEn77QAC
34683105,Billable,North America,0062J00000qFAxgQAG
34685815,Billable,North America,0062J00000qFBAWQA4
34686485,Billable,APAC,0062J00000qFBB4QAO
34687655,Billable,APAC,0062J00000qEQk8QAG
34687855,Billable,North America,0062J00000qFB5zQAG
34693095,Billable,North America,0062J00000qEuexQAC
34695085,Billable,North America,0062J00000qFB93QAG
34695225,Billable,North America,0062J00000qErbHQAS
34699805,Billable,North America,0062J00000qPzkGQAS
34700395,Billable,North America,0062J00000q8svsQAA
34705265,Billable,North America,0062J00000qFCjGQAW
34710775,Billable,APAC,0062J00000qF1o5QAC
34712625,Billable,APAC,0062J00000qF9mAQAS
34713225,Billable,APAC,0062J00000qFBHMQA4
34714915,Billable,N/A,N/A
34715005,Billable,N/A,N/A
34716455,Billable,APAC,0062J00000qFDA7QAO
34716785,Billable,EMEA,0062J00000qExbLQAS
34719505,Billable,North America,0062J00000qEvSzQAK
34720045,Billable,North America,0062J00000qEx0mQAC
34730155,Billable,North America,0062J00000qFAYHQA4
34732695,Billable,North America,0062J00000qF05ZQAS
34732955,Billable,North America,0062J00000qFE4AQAW
34733575,Billable,North America,0062J00000qFEHiQAO
34735125,Billable,APAC,0062J00000oEkVGQA0
34735445,Billable,APAC,0062J00000qFEgjQAG
34736535,Billable,APAC,0062J00000opBGaQAM
34738405,Billable,APAC,0062J00000qQDEAQA4
34738915,Billable,APAC,0062J00000qFEnpQAG
34756295,Billable,APAC,0062J00000qEvUHQA0
34758705,Billable,North America,0062J00000qFEOZQA4
34761725,Billable,APAC,0062J00000qEmLLQA0
34763695,Billable,EMEA,0062J00000qFFKZQA4
34763935,Billable,EMEA,0062J00000qF3Z6QAK
34765535,Billable,EMEA,0062J00000qEiRLQA0
34768715,Billable,North America,0062J00000qExhJQAS
34769275,Billable,North America,0062J00000qF9NFQA0
34772275,Billable,North America,0062J00000qF9UkQAK
34772465,Billable,North America,0062J00000qFALDQA4
34774275,Billable,North America,0062J00000qQDjPQAW
34778755,Billable,North America,0062J00000qEaSfQAK
34781145,Billable,North America,0062J00000qFHgZQAW
34781635,Billable,North America,0062J00000qFGL9QAO
34782655,Billable,North America,0062J00000qFFEHQA4
34783135,Billable,North America,0062J00000qFHjOQAW
34785355,Billable,APAC,0062J00000qhbP5QAI
34786525,Billable,APAC,0062J00000qPWl5QAG
34788715,Billable,EMEA,0062J00000qPxLHQA0
34795165,Billable,North America,0062J00000qF07fQAC
34802975,Billable,North America,0062J00000qFIzLQAW
34803725,Billable,North America,0062J00000qEfkDQAS
34805275,Billable,North America,0062J00000qFJ6lQAG
34808315,Billable,APAC,0062J00000qFD5WQAW
34810285,Billable,APAC,0062J00000qFEkgQAG
34820795,Billable,EMEA,0062J00000qFJpNQAW
34823565,Billable,North America,0062J00000qPvD1QAK
34823835,Billable,North America,0062J00000qEx0cQAC
34823915,Billable,N/A,N/A
34825485,Billable,North America,0062J00000qEyO3QAK
34827225,Billable,North America,0062J00000qFKYSQA4
34829735,Billable,North America,0062J00000qFKLJQA4
34829895,Billable,North America,0062J00000qFJDhQAO
34832105,Billable,North America,0062J00000opCtTQAU
34832385,Billable,North America,0062J00000oEy7KQAS
34832435,Billable,North America,0062J00000qEVNmQAO
34832825,Billable,North America,0062J00000oEfAkQAK
34850015,Billable,APAC,0062J00000qETrtQAG
34851075,Billable,APAC,0062J00000qFBH7QAO
34852475,Billable,APAC,0062J00000qFLXTQA4
34852895,Billable,EMEA,0062J00000oqIxdQAE
34860955,Billable,EMEA,0062J00000qFLcEQAW
34863395,Billable,EMEA,0062J00000qF3BSQA0
34863765,Billable,EMEA,0062J00000qFIBpQAO
34864755,Billable,EMEA,0062J00000qEqy5QAC
34865355,Billable,North America,0062J00000qFJCZQA4
34868405,Billable,North America,0062J00000qFM3FQAW
34868635,Billable,North America,0062J00000qEnubQAC
34872265,Billable,North America,0062J00000qFIxZQAW
34875205,Billable,North America,0062J00000qPhJaQAK
34877105,Billable,North America,0062J00000qEas4QAC
34877535,Billable,North America,0062J00000qF04MQAS
34988985,Billable,North America,0062J00000qFMd8QAG
34991725,Billable,APAC,0062J00000qQBfxQAG
35002945,Billable,EMEA,0062J00000qFNQAQA4
35008505,Billable,North America,0062J00000qEMrjQAG
35009745,Billable,North America,0062J00000qQBHvQAO
35012055,Billable,North America,0062J00000qFMgRQAW
35017765,Billable,North America,0062J00000qFHVxQAO
35017895,Billable,North America,0062J00000qFIpQQAW
35018605,Billable,North America,0062J00000qFOXjQAO
35018835,Billable,North America,0062J00000qFOYDQA4
35019085,Billable,North America,0062J00000qFOZLQA4
35019345,Billable,North America,0062J00000qFOaOQAW
35022305,Billable,North America,0062J00000qFMirQAG
35023925,Billable,APAC,0062J00000qFNBKQA4
35025165,Billable,APAC,0062J00000qExASQA0
35026765,Billable,APAC,0062J00000qESSMQA4
35027495,Billable,APAC,0062J00000qFHuAQAW
35029775,Billable,EMEA,0062J00000qEpMwQAK
35040925,Billable,North America,0062J00000qFPSfQAO
35041805,Billable,EMEA,0062J00000qF81uQAC
35043135,Billable,EMEA,0062J00000qF6C2QAK
35044055,Billable,EMEA,0062J00000qEvlrQAC
35047955,Billable,North America,0062J00000qF8otQAC
35048335,Billable,North America,0062J00000qEEnMQAW
35048655,Billable,North America,0062J00000qF8YzQAK
35048675,Billable,North America,0062J00000qFL4dQAG
35048975,Billable,North America,0062J00000qQAkDQAW
35049035,Billable,EMEA,0062J00000qFPW3QAO
35049765,Billable,North America,0062J00000qEs8LQAS
35052005,Billable,North America,0062J00000qFQEWQA4
35056435,Billable,APAC,0062J00000ooLw5QAE
35063465,Billable,EMEA,0062J00000qFQkhQAG
35065145,Billable,EMEA,0062J00000qFQmnQAG
35068435,Billable,North America,0062J00000qFK3eQAG
35068505,Billable,North America,0062J00000qF0P5QAK
35069935,Billable,North America,0062J00000qFQVhQAO
35072045,Billable,North America,0062J00000qFR9DQAW
35073005,Billable,North America,0062J00000qFRDKQA4
35073325,Billable,North America,0062J00000qFHrBQAW
35073455,Billable,North America,0062J00000qFDidQAG
35073465,Billable,North America,0062J00000qEwptQAC
35076315,Billable,North America,0062J00000qF24rQAC
35077575,Billable,North America,0062J00000qFA5CQAW
35078655,Billable,North America,0062J00000qFRcFQAW
35080055,Billable,North America,0062J00000qFOUfQAO
35081915,Billable,N/A,N/A
35082625,Billable,N/A,N/A
35082775,Billable,N/A,N/A
35084775,Billable,North America,0062J00000qPuLEQA0
35107575,Billable,North America,0062J00000qFQR1QAO
35111405,Billable,North America,0062J00000qFSYYQA4
35112265,Billable,EMEA,0062J00000qFSYOQA4
35121105,Billable,North America,0062J00000nsynuQAA
35123405,Billable,North America,0062J00000qEcfKQAS
35125185,Billable,North America,0062J00000qFSyUQAW
35127355,Billable,North America,0062J00000qFT48QAG
35128825,Billable,North America,0062J00000qFTATQA4
35130515,Billable,North America,0062J00000qFE5DQAW
35133645,Billable,North America,0062J00000qPfUCQA0
35133845,Billable,North America,0062J00000qEOU3QAO
35195245,Billable,APAC,0062J00000qFTbaQAG
35195475,Billable,APAC,0062J00000qFDEYQA4
35196695,Billable,APAC,0062J00000qExCTQA0
35196955,Billable,APAC,0062J00000qFGOXQA4
35199805,Billable,EMEA,0062J00000qETzOQAW
35200595,Billable,EMEA,0062J00000qFLgVQAW
35201425,Billable,EMEA,0062J00000qFNyaQAG
35204275,Billable,North America,0062J00000qFHkRQAW
35209275,Billable,North America,0062J00000qFRpsQAG
35214245,Billable,North America,0062J00000qF6y9QAC
35214345,Billable,North America,0062J00000qFFy5QAG
35214935,Billable,North America,0062J00000qFVLzQAO
35215335,Billable,North America,0062J00000oEoe2QAC
35216195,Billable,North America,0062J00000qEfWUQA0
35218185,Billable,APAC,0062J00000qEZ8nQAG
35270345,Billable,North America,0062J00000qFVSgQAO
35275205,Billable,North America,0062J00000qF7E7QAK
35278425,Billable,APAC,0062J00000qFVQLQA4
35278695,Billable,APAC,0062J00000qFWy4QAG
35278825,Billable,APAC,0062J00000qFWyOQAW
35294835,Billable,North America,0062J00000qFN10QAG
35295475,Billable,North America,0062J00000qEoZuQAK
35295725,Billable,North America,0062J00000qFW6bQAG
35296625,Billable,APAC,0062J00000qEOgQQAW
35297095,Billable,APAC,0062J00000qQ2aMQAS
35297255,Billable,APAC,0062J00000ooUqnQAE
35297515,Billable,APAC,0062J00000qFXYrQAO
35297655,Billable,APAC,0062J00000qFXsSQAW
35317885,Billable,North America,0062J00000qFQNOQA4
35319945,Billable,North America,0062J00000oEgExQAK
35320745,Billable,North America,0062J00000qEfYGQA0
35321555,Billable,North America,0062J00000qFM0uQAG
35323425,Billable,North America,0062J00000qFQUPQA4
35323475,Billable,APAC,0062J00000opBtwQAE
35329535,Billable,North America,0062J00000qFZcVQAW
35329885,Billable,North America,0062J00000ntRpmQAE
35331895,Billable,North America,0062J00000qFGLdQAO
35343505,Billable,North America,0062J00000qFWFTQA4
35344585,Billable,North America,0062J00000qFargQAC
35347405,Billable,North America,0062J00000qFZBOQA4
35348185,Billable,North America,0062J00000qFZqwQAG
35348535,Billable,North America,0062J00000q8ziyQAA
35354795,Billable,EMEA,0062J00000qFbeJQAS
35362375,Billable,EMEA,0062J00000qEGoQQAW
35369165,Billable,North America,0062J00000qFPMrQAO
35372985,Billable,EMEA,0062J00000qFd67QAC
35379085,Billable,EMEA,0062J00000qFdLCQA0
35380005,Billable,North America,0062J00000qFdCeQAK
35381085,Billable,North America,0062J00000qEoUVQA0
35382765,Billable,North America,0062J00000qFdcNQAS
35398985,Billable,EMEA,0062J00000qFIjDQAW
35399545,Billable,EMEA,0062J00000qFGeQQAW
35401155,Billable,North America,0062J00000qFeeTQAS
35401175,Billable,North America,0062J00000qFeeYQAS
35402395,Billable,North America,0062J00000qFTJXQA4
35404755,Billable,North America,0062J00000qFRi8QAG
35411095,Billable,North America,0062J00000qFWB3QAO
35419795,Billable,North America,0062J00000qFQ1rQAG
35425925,Billable,North America,0062J00000qFfMrQAK
35428685,Billable,North America,0062J00000qEaraQAC
35429385,Billable,North America,0062J00000qFgceQAC
35436855,Billable,North America,0062J00000qFhBFQA0
35443795,Billable,EMEA,0062J00000qFNvRQAW
35445795,Billable,North America,0062J00000qFKoaQAG
35446335,Billable,EMEA,0062J00000qFhfpQAC
35448705,Billable,North America,0062J00000qFi2yQAC
35452125,Billable,North America,0062J00000qF7LmQAK
35453145,Billable,North America,0062J00000qEoAMQA0
35453755,Billable,North America,0062J00000qFiQCQA0
35455015,Billable,North America,0062J00000qFiSfQAK
35455335,Billable,North America,0062J00000qFhILQA0
35456115,Billable,North America,0062J00000qF4D8QAK
35456125,Billable,North America,0062J00000qFiZbQAK
35462295,Billable,EMEA,0062J00000qFiqSQAS
35466905,Billable,EMEA,0062J00000qFeMQQA0
35467915,Billable,North America,0062J00000qFjGkQAK
35468395,Billable,North America,0062J00000qFj3HQAS
35472535,Billable,North America,0062J00000qFNy6QAG
35475905,Billable,North America,0062J00000qFSkKQAW
35486275,Billable,APAC,0062J00000qPmzIQAS
35486635,Billable,APAC,0062J00000qFkKJQA0
35490845,Billable,EMEA,N/A
35494375,Billable,North America,0062J00000qFGxbQAG
35497355,Billable,North America,0062J00000qF7VNQA0
35500895,Billable,North America,0062J00000qFlBIQA0
35501095,Billable,North America,0062J00000qFlCVQA0
35503805,Billable,North America,0062J00000qFiAAQA0
35507955,Billable,North America,0062J00000qF5a8QAC
35510665,Billable,North America,0062J00000qFlNBQA0
35510845,Billable,APAC,0062J00000ntd9AQAQ
35511045,Billable,North America,0062J00000qFa8bQAC
35511445,Billable,APAC,0062J00000qFljCQAS
35515495,Billable,APAC,0062J00000qFlxiQAC
35519045,Billable,EMEA,0062J00000qFgKBQA0
35520165,Billable,North America,0062J00000qFjKSQA0
35521025,Billable,North America,0062J00000qFkCjQAK
35525115,Billable,EMEA,0062J00000qFg95QAC
35527365,Billable,North America,0062J00000qEe8hQAC
35529865,Billable,North America,0062J00000qFllDQAS
35532625,Billable,North America,0062J00000qFhBoQAK
35534425,Billable,North America,0062J00000qEJMzQAO
35537415,Billable,North America,0062J00000qFW7tQAG
35538495,Billable,North America,0062J00000qFQ3JQAW
35543865,Billable,EMEA,N/A
35551985,Billable,EMEA,0062J00000qFmTUQA0
35552335,Billable,EMEA,0062J00000qFAbaQAG
35561845,Billable,North America,0062J00000qFouDQAS
35561965,Billable,APAC,0062J00000qFLDiQAO
35562015,Billable,N/A,N/A
35563015,Billable,North America,0062J00000oomYjQAI
35564135,Billable,APAC,0062J00000qEmGfQAK
35564315,Billable,APAC,0062J00000qFp2vQAC
35564375,Billable,APAC,0062J00000qFp5QQAS
35564455,Billable,North America,0062J00000qFJ41QAG
35571085,Billable,North America,0062J00000qFRcZQAW
35572645,Billable,Latin America,0062J00000qFlNfQAK
35581515,Discretionary,N/A,N/A
35583415,Billable,EMEA,0062J00000qFYaaQAG
35584235,Billable,North America,0062J00000qFq0QQAS
35600015,Billable,APAC,0062J00000qEU2qQAG
35601505,Billable,APAC,0062J00000qFnHFQA0
35606965,Billable,EMEA,0062J00000qFogVQAS
35608075,Billable,EMEA,0062J00000qEoKVQA0
35609875,Billable,North America,0062J00000qFj6VQAS
35610815,Billable,North America,0062J00000qFrGsQAK
35610895,Billable,North America,0062J00000qFEfqQAG
35611435,Billable,North America,0062J00000qFqIUQA0
35616495,Billable,North America,0062J00000qEGNFQA4
35620085,Billable,North America,0062J00000qFlS6QAK
35620205,Billable,North America,0062J00000qFrybQAC
35621635,Billable,North America,0062J00000qEsBZQA0
35628585,Billable,APAC,0062J00000qFsZDQA0
35629535,Billable,APAC,0062J00000qEDAKQA4
35636515,Billable,North America,0062J00000qFnj4QAC
35636725,Billable,North America,0062J00000qFnjYQAS
35747315,Billable,APAC,0062J00000qFshCQAS
35747325,Billable,APAC,0062J00000qFOn3QAG
35748885,Billable,APAC,0062J00000qFnVvQAK
35751415,Billable,North America,0062J00000qFqflQAC
35753905,Billable,EMEA,0062J00000qFnkMQAS
35761575,Billable,North America,0062J00000qFrPfQAK
35764335,Billable,North America,0062J00000qFTIyQAO
35764765,Billable,North America,0062J00000qFuweQAC
35765005,Billable,North America,0062J00000qFj4oQAC
35769835,Billable,APAC,0062J00000qFqccQAC
35770675,Billable,North America,0062J00000qFSbIQAW
35771335,Billable,APAC,0062J00000qFvSIQA0
35781865,Billable,North America,0062J00000qFjIWQA0
35783505,Billable,North America,0062J00000qFjWxQAK
35789545,Billable,North America,0062J00000qPsiZQAS
35789765,Billable,North America,0062J00000qPsieQAC
35790115,Billable,North America,0062J00000qGYMBQA4
35790145,Billable,North America,0062J00000qFFhiQAG
35793875,Billable,APAC,0062J00000qFnSmQAK
35794615,Billable,N/A,N/A
35795005,Billable,APAC,0062J00000qFnSNQA0
35800795,Billable,North America,0062J00000q8t1vQAA
35801095,Billable,EMEA,0062J00000qFweFQAS
35802075,Billable,EMEA,0062J00000qFisEQAS
35806045,Billable,North America,0062J00000qFqXtQAK
35813015,Billable,North America,0062J00000qFyrcQAC
35814785,Billable,North America,0062J00000qFz1YQAS
35818135,Billable,North America,0062J00000qFzJMQA0
35818465,Billable,North America,0062J00000qFz5ZQAS
35818685,Billable,North America,0062J00000qFzN4QAK
35818795,Billable,North America,0062J00000qFzNOQA0
35818855,Billable,North America,0062J00000qFzNdQAK
35818995,Billable,North America,0062J00000qFs10QAC
35821035,Billable,APAC,0062J00000qFxStQAK
35821115,Billable,APAC,0062J00000qFzV8QAK
35821865,Billable,APAC,0062J00000qFBGnQAO
35824575,Billable,EMEA,0062J00000qFkUxQAK
35827205,Billable,EMEA,0062J00000qFslJQAS
35831925,Billable,EMEA,0062J00000qFSG5QAO
35836935,Billable,North America,0062J00000qFi5dQAC
35836975,Billable,North America,0062J00000qFsC8QAK
35840965,Billable,North America,0062J00000qFqbPQAS
35846515,Billable,APAC,0062J00000qG1kbQAC
35848485,Billable,N/A,N/A
35849225,Billable,APAC,0062J00000qFna2QAC
35853825,Billable,North America,0062J00000qFnwhQAC
35858315,Billable,EMEA,0062J00000qFteFQAS
35859595,Billable,North America,0062J00000qG1FvQAK
35861945,Billable,North America,0062J00000qFw6XQAS
35863995,Billable,North America,0062J00000qFK48QAG
35865565,Billable,North America,0062J00000qFz8OQAS
35898915,Billable,EMEA,0062J00000qFqsfQAC
35903615,Billable,North America,0062J00000qFxdrQAC
35915305,Billable,APAC,0062J00000qG1rLQAS
35915445,Billable,North America,0062J00000qG1cNQAS
35917255,Billable,APAC,0062J00000qFxUaQAK
35917955,Billable,North America,0062J00000qFErSQAW
35918165,Billable,APAC,0062J00000qG5K0QAK
35918955,Billable,APAC,0062J00000qEOhtQAG
35919115,Billable,APAC,0062J00000qEQgfQAG
35922275,Billable,EMEA,0062J00000qFD28QAG
35927705,Billable,North America,0062J00000qG11UQAS
35932015,Billable,North America,0062J00000qG6NoQAK
35932425,Billable,North America,0062J00000qPsXCQA0
35932735,Billable,North America,0062J00000qG2YAQA0
35933955,Billable,North America,0062J00000qFzB8QAK
35936335,Billable,North America,0062J00000qG6uiQAC
35938205,Billable,North America,0062J00000ntyzwQAA
35938485,Billable,APAC,0062J00000qFzSiQAK
35939955,Billable,North America,0062J00000qFHGTQA4
35942195,Billable,APAC,0062J00000qFvTQQA0
35947985,Billable,EMEA,0062J00000qFu1TQAS
35951055,Billable,APAC,0062J00000qFFytQAG
35982385,Billable,North America,0062J00000qG5lzQAC
35992075,Billable,North America,0062J00000qGA95QAG
35993295,Billable,EMEA,0062J00000qFUOrQAO
35994475,Billable,North America,0062J00000qGAWtQAO
36001685,Billable,North America,0062J00000qGAxzQAG
36010925,Billable,North America,0062J00000qGAFiQAO
36011655,Billable,North America,0062J00000qGBYqQAO
36014215,Billable,North America,0062J00000qG9WNQA0
36017465,Billable,North America,0062J00000qFys6QAC
36018495,Billable,North America,0062J00000qG1G5QAK
36018635,Billable,North America,0062J00000qG6FVQA0
36024135,Billable,North America,0062J00000qGCfTQAW
36026705,Billable,North America,0062J00000qFjSMQA0
36029165,Billable,APAC,0062J00000qGCtkQAG
36029445,Billable,APAC,0062J00000oFBBRQA4
36032835,Billable,EMEA,0062J00000qFr7LQAS
36033225,Billable,EMEA,0062J00000qFzlLQAS
36043005,Billable,EMEA,0062J00000qGDLiQAO
36043405,Billable,North America,0062J00000qG9vHQAS
36045205,Billable,North America,0062J00000qG8xSQAS
36046855,Billable,North America,0062J00000qG6n3QAC
36051485,Billable,North America,0062J00000qG6wKQAS
36052575,Billable,North America,0062J00000qGDNyQAO
36053935,Billable,North America,0062J00000qG4Z4QAK
36055165,Billable,APAC,0062J00000qGCyYQAW
36055725,Billable,APAC,0062J00000qGCyiQAG
36056195,Billable,North America,0062J00000qGEMmQAO
36058385,Billable,APAC,0062J00000qGEXoQAO
36060595,Billable,APAC,0062J00000qGEmPQAW
36061065,Billable,APAC,0062J00000qG7DuQAK
36072375,Billable,North America,0062J00000qFmdFQAS
36072465,Billable,EMEA,0062J00000qFuGTQA0
36075825,Billable,North America,0062J00000qGFQPQA4
36081355,Billable,North America,0062J00000nimzaQAA
36082225,Billable,APAC,0062J00000qGGBBQA4
36083915,Billable,North America,0062J00000qEIuvQAG
36084345,Billable,North America,0062J00000qGAy9QAG
36085585,Billable,APAC,0062J00000qG5NJQA0
36143975,Billable,APAC,0062J00000qGB42QAG
36144185,Billable,APAC,0062J00000qGGZ0QAO
36144295,Billable,APAC,0062J00000qGGYlQAO
36147785,Billable,EMEA,0062J00000qFzfDQAS
36150595,Billable,EMEA,0062J00000qG5aNQAS
36151265,Billable,N/A,N/A
36152375,Billable,North America,0062J00000qGGOMQA4
36154515,Billable,EMEA,0062J00000qFw1EQAS
36157165,Billable,North America,0062J00000qGGMEQA4
36162785,Billable,APAC,0062J00000qGI9kQAG
36162795,Billable,North America,0062J00000ntow1QAA
36162815,Billable,APAC,0062J00000qGGdlQAG
36164215,Billable,APAC,0062J00000qF48SQAS
36165805,Billable,APAC,0062J00000qGGbVQAW
36180625,Billable,North America,0062J00000qGJAjQAO
36181665,Billable,North America,0062J00000qFjATQA0
36183455,Billable,North America,0062J00000qFr7zQAC
36189125,Billable,EMEA,0062J00000qPqzkQAC
36193495,Billable,APAC,0062J00000qFEkRQAW
36196015,Billable,APAC,0062J00000qGKC7QAO
36200275,Billable,North America,0062J00000qGGM9QAO
36215615,Billable,APAC,0062J00000qGLc6QAG
36216215,Billable,North America,0062J00000qGLUqQAO
36216315,Billable,N/A,N/A
36217925,Billable,APAC,0062J00000qGLmVQAW
36218205,Billable,APAC,0062J00000qGLjvQAG
36221935,Billable,EMEA,0062J00000qFuVxQAK
36240095,Billable,North America,0062J00000qFgxhQAC
36241695,Billable,APAC,0062J00000qGLlDQAW
36242045,Billable,APAC,0062J00000qGK93QAG
36245455,Billable,N/A,N/A
36251675,Billable,North America,0062J00000qG9KvQAK
36252745,Billable,North America,0062J00000qGMiAQAW
36255715,Billable,North America,0062J00000qG6q2QAC
36256625,Billable,EMEA,0062J00000qFspkQAC
36260145,Billable,EMEA,0062J00000qFohEQAS
36260365,Billable,North America,0062J00000qGOe4QAG
36260385,Billable,North America,0062J00000qGMtrQAG
36265425,Billable,North America,0062J00000qGOnLQAW
36271085,Billable,North America,0062J00000qG2ygQAC
36274465,Billable,North America,0062J00000qGPBAQA4
36277605,Billable,APAC,0062J00000qGPLyQAO
36279785,Billable,APAC,0062J00000qGM08QAG
36286115,Billable,EMEA,0062J00000qGPdiQAG
36290415,Billable,North America,0062J00000qFyBCQA0
36290895,Billable,North America,0062J00000qGOyBQAW
36291115,Billable,EMEA,0062J00000qGKggQAG
36292845,Billable,North America,0062J00000qG4naQAC
36293785,Billable,North America,0062J00000qENQsQAO
36294975,Billable,North America,0062J00000qGP2wQAG
36304155,Billable,APAC,0062J00000qGPPWQA4
36305085,Billable,APAC,0062J00000qGQxLQAW
36314855,Billable,North America,0062J00000qGRW3QAO
36315605,Billable,EMEA,0062J00000qGLzyQAG
36342485,Other Admin,N/A,N/A
36342495,Other Admin,N/A,N/A
36342545,Other Admin,N/A,N/A
36347205,Billable,EMEA,0062J00000qGNzDQAW
36348715,Billable,EMEA,0062J00000qFpSsQAK
36348915,Billable,North America,0062J00000qFVNMQA4
36349765,Billable,North America,0062J00000qGKdrQAG
36350165,Billable,North America,0062J00000qGEUzQAO
36350205,Billable,N/A,N/A
36350265,Billable,N/A,N/A
36357395,Billable,APAC,0062J00000qGEmUQAW
36357945,Billable,APAC,0062J00000qG7JTQA0
36358765,Billable,APAC,0062J00000qG5KZQA0
36360585,Billable,EMEA,0062J00000qGFKWQA4
36362555,Billable,EMEA,0062J00000qGKnIQAW
36363725,Billable,North America,0062J00000qEoeQQAS
36364725,Billable,N/A,N/A
36365695,Billable,EMEA,0062J00000qGNoeQAG
36369135,Billable,North America,0062J00000qGUWzQAO
36373685,Billable,North America,0062J00000qGTXLQA4
36375855,Billable,North America,0062J00000qGMSgQAO
36378195,Billable,North America,0062J00000qFPevQAG
36378555,Billable,North America,0062J00000qGLftQAG
36378815,Billable,N/A,N/A
36378865,Billable,N/A,N/A
36378985,Billable,APAC,0062J00000qGVErQAO
36379125,Billable,APAC,0062J00000qFtnHQAS
36380315,Billable,APAC,0062J00000qGTgcQAG
36380675,Billable,APAC,0062J00000qGU0hQAG
36385935,Billable,EMEA,0062J00000qGPTxQAO
36408995,Billable,North America,0062J00000qGVqdQAG
36415455,Billable,North America,0062J00000qGUoeQAG
36459185,Billable,North America,0062J00000qGWE8QAO
36463715,Billable,North America,0062J00000qG3FhQAK
36463935,Billable,North America,0062J00000qGVfyQAG
36474315,Billable,EMEA,0062J00000qGVVEQA4
36474545,Billable,EMEA,0062J00000qGXHhQAO
36474815,Billable,EMEA,0062J00000qGBD4QAO
36479345,Billable,North America,0062J00000qGWpYQAW
36490425,Billable,North America,0062J00000qFMx8QAG
36490455,Billable,North America,0062J00000qGLCcQAO
36491485,Billable,North America,0062J00000qGVnOQAW
36492905,Billable,APAC,0062J00000qGThzQAG
36501675,Billable,EMEA,0062J00000qGHNiQAO
36503405,Billable,North America,0062J00000qGQpvQAG
36504055,Billable,EMEA,0062J00000qGOQMQA4
36504355,Billable,North America,0062J00000qFNWrQAO
36504615,Billable,North America,0062J00000qGZPLQA4
36504715,Billable,EMEA,0062J00000qGBSOQA4
36506335,Billable,North America,0062J00000qGR13QAG
36514535,Billable,North America,0062J00000qGUlzQAG
